plant_id,animal,common,group,rank,family,order,category,raw,part,stage,use,evidence,scope,weight,sources,citations,urls
CAND3114,Tilletia rugispora,,Other insects,species,Tilletiaceae,,Insect host / plant tissue use,host for partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3115,Puccinia substriata,,Other insects,species,Pucciniaceae,,Insect host / plant tissue use,host for partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.35,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3116,Some specimens,,Beetles,species,Curculionidae/Scolytinae,,Pollinator / adult flower use,wood/host association,flower/nectar/pollen,larva/adult,Host nursery / food plant,B - sourced host workbook,Texas records,0.85,Texas Host Plants verified-data.csv,"Atkinson, T. H. Bark and ambrosia beetles of the Americas. Host/distribution database for Scolytinae and Platypodinae. Source worksheet: beetle_data_results_texas.csv.",https://barkbeetles.info/americas_index.php
CAND3117,Dione vanillae,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,0.45,GloBI raw central_texas_interactions.xlsx | Hays County Insect simplified.csv,https://www.inaturalist.org/observations/135195165 | https://www.inaturalist.org/observations/142117071 | https://www.inaturalist.org/observations/168254404 | https://www.inaturalist.org/observations/60128567,
CAND3117,Dione vanillae,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,0.41,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/188089880 | https://www.inaturalist.org/observations/214090644 | https://www.inaturalist.org/observations/41301632 | https://www.inaturalist.org/observations/41329953 | https://www.inaturalist.org/observations/42489003,
CAND3117,Dione vanillae,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,hasHost,leaf/stem/seed/plant tissue,larva,Host nursery / food plant,B - raw GloBI source-backed,,0.32,GloBI raw central_texas_interactions.xlsx,https://www.inaturalist.org/observations/188089880 | https://www.inaturalist.org/observations/214090644 | https://www.inaturalist.org/observations/41301632 | https://www.inaturalist.org/observations/41329953 | https://www.inaturalist.org/observations/42489003,
CAND3117,Bombus pensylvanicus,,Native bees,species,Apidae,Hymenoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,adult,Food,A - local/regional source-backed,≤50 mi from Kyle coordinate,0.5,Central Texas Bee evidence_rows.csv | Hays County Insect simplified.csv,https://www.inaturalist.org/observations/184540715,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip
CAND3117,Xylocopa tabaniformis parkinsoniae,,Native bees,subspecies,Apidae,Hymenoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,adult,Food,B - within 150 mi source-backed,≤150 mi from Kyle coordinate,0.5,Central Texas Bee evidence_rows.csv | GloBI raw central_texas_interactions.xlsx,https://www.inaturalist.org/observations/60606283,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip
CAND3117,Xylocopa tabaniformis,,Native bees,species,Apidae,Hymenoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,0.41,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/60606283,
CAND3118,Dione vanillae,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,eaten by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3118,Dione vanillae,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,0.77,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/194793469,
CAND3118,Apis mellifera,,Honey bees (non-native),species,Apidae,Hymenoptera,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,adult,Food,A - local/regional source-backed,≤25 mi from Kyle coordinate,0.86,Central Texas Bee evidence_rows.csv | Hays County Insect simplified.csv,https://www.inaturalist.org/observations/78267218,https://github.com/globalbioticinteractions/inaturalist/archive/535b4ba20f08ac1be2ad8c0244306108c434841f.zip
CAND3118,Apis mellifera,,Honey bees (non-native),species,Apidae,,Insect host / plant tissue use,flowers visited by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3118,Heliconius charithonia,,Other insects,species,,,Insect host / plant tissue use,host for partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3119,Dione vanillae,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,host for partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3119,Dione vanillae,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,0.77,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/188060215,
CAND3119,Dione vanillae,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,hasHost,leaf/stem/seed/plant tissue,egg,Host nursery / food plant,B - raw GloBI source-backed,,0.59,GloBI raw central_texas_interactions.xlsx,https://www.inaturalist.org/observations/188060215,
CAND3119,Leptoglossus zonatus,,Other insects,species,Coreidae,,Insect host / plant tissue use,host for partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3119,Leptoglossus zonatus,,True bugs,species,Coreidae,Hemiptera,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,0.77,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/189777778,
CAND3119,Leptoglossus zonatus,,True bugs,species,Coreidae,Hemiptera,Insect host / plant tissue use,hasHost,leaf/stem/seed/plant tissue,adult,Host nursery / food plant,B - raw GloBI source-backed,,0.59,GloBI raw central_texas_interactions.xlsx,https://www.inaturalist.org/observations/189777778,
CAND3120,Hypothenemus crudiae,,Beetles,species,Curculionidae/Scolytinae,,Pollinator / adult flower use,wood/host association,flower/nectar/pollen,larva/adult,Host nursery / food plant,B - sourced host workbook,Texas records,0.85,Texas Host Plants verified-data.csv,"Atkinson, T. H. Bark and ambrosia beetles of the Americas. Host/distribution database for Scolytinae and Platypodinae. Source worksheet: beetle_data_results_texas.csv.",https://barkbeetles.info/americas_index.php
CAND3121,,Birds,Birds,broad_guild,,,Bird direct food,profile fruit-birds,fruit,,Food,C - profile-documented broad direct use,"LBJ Wildflower Center profile; broad guild, not species-level",0.22,LBJ Wildflower Center plant profile wildlife-use fields,Lady Bird Johnson Wildflower Center Native Plants Database; wildlife_use/profile fields from uploaded plant profile extraction,https://www.wildflower.org/plants/
CAND3121,Dione vanillae,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,eaten by partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3121,Euptoieta claudia,,Butterflies & moths,species,Nymphalidae,,Insect host / plant tissue use,host for partner,leaf/stem/seed/plant tissue,,Host nursery / food plant,B - sourced host workbook,Central Texas dataset,0.85,GloBI via Central Texas Host Identifier workbook export,"GloBI via Central Texas Host Identifier workbook export (May 20 build). Global Biotic Interactions provides access to species interaction data; cite GloBI as: Poelen, J. H., Simons, J. D., & Mungall, C. J. 2014. Global Biotic Interactions: An open infrastructure to share and analyze species-interaction datasets. Ecological Informatics 24:148-159. DOI: 10.1016/j.ecoinf.2014.08.005. GloBI also recommends citing original indexed data contributors when row-level references are available.",https://www.globalbioticinteractions.org/|https://doi.org/10.1016/j.ecoinf.2014.08.005
CAND3121,Dione vanillae,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,0.77,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/137618762 | https://www.inaturalist.org/observations/140617698 | https://www.inaturalist.org/observations/166986558 | https://www.inaturalist.org/observations/220791480 | https://www.inaturalist.org/observations/226407540,
CAND3121,Euptoieta claudia,,Butterflies & moths,species,Nymphalidae,Lepidoptera,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,0.77,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17498505,
CAND3121,,Butterflies,Butterflies & moths,broad_guild,,,Pollinator / adult flower use,profile nectar-butterflies,flower nectar,adult,Food,C - profile-documented broad direct use,"LBJ Wildflower Center profile; broad guild, not species-level",0.22,LBJ Wildflower Center plant profile wildlife-use fields,Lady Bird Johnson Wildflower Center Native Plants Database; wildlife_use/profile fields from uploaded plant profile extraction,https://www.wildflower.org/plants/
