dashboard_row_number,plant_id,plant_scientific_name,plant_common_name,insect_scientific_name,insect_common_name,insect_group,insect_order,insect_family,interaction_category,interaction_raw_term,plant_part,life_stage,use_label,evidence_grade,scope,source_layer,citation_text,source_urls_parsed,doi_parsed,uuid_or_record_id_parsed,first_url,verification_bucket,citation_status,github_action
18741,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Helicoverpa zea,,Butterflies & moths,Lepidoptera,Noctuidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/4100877,https://www.inaturalist.org/observations/4100877,,,https://www.inaturalist.org/observations/4100877,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18750,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Phoebis agarithe,,Butterflies & moths,Lepidoptera,Pieridae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/236530928,https://www.inaturalist.org/observations/236530928,,,https://www.inaturalist.org/observations/236530928,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18752,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Phoebis sennae,,Butterflies & moths,Lepidoptera,Pieridae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/236530971 | https://www.inaturalist.org/observations/237873865 | https://www.inaturalist.org/observations/238842473 | https://www.inaturalist.org/observations/240626525 | https://www.inaturalist.org/observations/243635078,https://www.inaturalist.org/observations/236530971 | https://www.inaturalist.org/observations/237873865 | https://www.inaturalist.org/observations/238842473 | https://www.inaturalist.org/observations/240626525 | https://www.inaturalist.org/observations/243635078,,,https://www.inaturalist.org/observations/236530971,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18756,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Pyrausta inornatalis,,Butterflies & moths,Lepidoptera,Crambidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17979330,https://www.inaturalist.org/observations/17979330,,,https://www.inaturalist.org/observations/17979330,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18774,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18775,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18781,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,,,https://www.inaturalist.org/observations/124942019,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18784,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/188438980,https://www.inaturalist.org/observations/188438980,,,https://www.inaturalist.org/observations/188438980,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18785,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,,,https://www.inaturalist.org/observations/207939111,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18791,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Thoracobombus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,,,https://www.inaturalist.org/observations/154262599,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18808,PLT0140,Salvia coccinea,"Scarlet Sage, Tropical Sage, Blood Sage, Red Sage, Indian Fire",Parazumia tolteca,,Wasps & ants,Hymenoptera,Eumenidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/114776979,https://www.inaturalist.org/observations/114776979,,,https://www.inaturalist.org/observations/114776979,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18812,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/104124198,https://www.inaturalist.org/observations/104124198,,,https://www.inaturalist.org/observations/104124198,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18814,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Dione vanillae,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/50558208,https://www.inaturalist.org/observations/50558208,,,https://www.inaturalist.org/observations/50558208,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18816,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Helicoverpa zea,,Butterflies & moths,Lepidoptera,Noctuidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/4100877,https://www.inaturalist.org/observations/4100877,,,https://www.inaturalist.org/observations/4100877,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18827,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Pyrausta inornatalis,,Butterflies & moths,Lepidoptera,Crambidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17979330,https://www.inaturalist.org/observations/17979330,,,https://www.inaturalist.org/observations/17979330,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18839,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18840,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Apis mellifera,,Honey bees (non-native),Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21060181,https://www.inaturalist.org/observations/21060181,,,https://www.inaturalist.org/observations/21060181,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18844,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,https://www.inaturalist.org/observations/124942019 | https://www.inaturalist.org/observations/136333390 | https://www.inaturalist.org/observations/138157678 | https://www.inaturalist.org/observations/193253073 | https://www.inaturalist.org/observations/207195952,,,https://www.inaturalist.org/observations/124942019,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18847,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/188438980,https://www.inaturalist.org/observations/188438980,,,https://www.inaturalist.org/observations/188438980,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18848,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Bombus sonorus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,https://www.inaturalist.org/observations/207939111 | https://www.inaturalist.org/observations/209910422 | https://www.inaturalist.org/observations/237869203 | https://www.inaturalist.org/observations/237951328 | https://www.inaturalist.org/observations/237960326,,,https://www.inaturalist.org/observations/207939111,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
18854,PLT0141,Salvia engelmannii,"Engelmann's Sage, Engelmann's Salvia",Thoracobombus,,Native bees,Hymenoptera,Apidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,https://www.inaturalist.org/observations/154262599 | https://www.inaturalist.org/observations/165943804 | https://www.inaturalist.org/observations/30266316 | https://www.inaturalist.org/observations/47292775,,,https://www.inaturalist.org/observations/154262599,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
